TripID,ScooterID,StartTime,EndTime,StartLatitude,StartLongitude,EndLatitude,EndLongitude,TripDistance
8e99723a-ffd9-4c5d-a7b3-794e751c9469,c797e5d7-a393-43e5-a818-1c53b04687da,10/17/18 20:30,10/17/18 20:44,38.26,-85.76,38.25,-85.76,1.01
507e99be-be25-4396-bc82-305569a61e57,c984298f-dba6-4023-bad7-12403ad3b0b8,10/17/18 20:34,10/17/18 20:43,38.24,-85.72,38.23,-85.70,1.06
4150335a-49ed-46b3-9ed6-b9fc23e6eea7,5c713164-f278-47e0-b3d2-7184add4e427,10/17/18 20:34,10/17/18 20:42,38.24,-85.72,38.23,-85.71,0.78
2bb1b0e1-431e-440c-8b37-5a14ba0443ad,9f6615fe-7665-45df-abe5-a8aadaa34ab4,10/17/18 20:36,10/17/18 21:09,38.26,-85.75,38.26,-85.75,2.49
ac90c2ce-e8ef-4bed-b5df-0af4ed566df2,57a21dde-0537-4e60-af85-f1cd667067fc,10/17/18 20:38,10/17/18 20:42,38.25,-85.74,38.25,-85.74,0
4061f8ca-04fc-4ba8-bb18-b9164f007519,67fd38a7-d5a8-43ce-9eb9-9d3939a185a6,10/17/18 20:38,10/17/18 20:50,38.25,-85.74,38.25,-85.74,1.11
1f1efec4-d20f-4c80-9c65-d6b92245f1b6,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/17/18 20:40,10/17/18 20:50,38.25,-85.74,38.25,-85.74,1.18
3d771c78-fd2b-4a47-a4c5-41e2b14e3fba,57a21dde-0537-4e60-af85-f1cd667067fc,10/17/18 20:43,10/17/18 20:45,38.25,-85.74,38.25,-85.74,0
e0320791-fac6-498f-aa40-1825d3d08f2d,ae352b2b-3f34-4179-8639-2ce47bbaa0b4,10/17/18 20:44,10/17/18 20:59,38.25,-85.74,38.25,-85.74,0
d3bd1bfe-19ad-4653-a211-9e00be1638b9,09fbde5f-da44-4e29-9a00-825f193c5332,10/17/18 20:45,10/17/18 21:00,38.23,-85.77,38.20,-85.78,2.8
90baf337-39f5-4a53-976c-727eac5110fe,fa7fd7c1-cf93-40c1-a0ec-44de02e4dab4,10/17/18 20:46,10/17/18 21:36,38.25,-85.65,38.25,-85.65,0.19
9175e267-7e40-4c02-9800-0fece1302855,d6d3303f-7035-4919-9cb1-297047cd88d8,10/17/18 20:47,10/17/18 20:58,38.25,-85.74,38.25,-85.75,1.62
90148fc6-602a-44dc-b66a-7058de06217a,a0f3cdde-02a1-4664-8333-cf3d594a2653,10/17/18 20:52,10/17/18 20:57,38.21,-85.75,38.21,-85.75,0.56
eb829ad6-5381-40b1-b082-dc99a6453c42,64cb348a-ac10-41e4-b92c-0e92da45f8ce,10/17/18 20:55,10/17/18 20:57,38.25,-85.76,38.25,-85.76,0
7700d9ee-fe2b-48dc-8fb8-3659026f0a1c,1b8d06ec-b991-49e6-9757-4607eb570a4c,10/17/18 20:58,10/17/18 20:59,38.22,-85.76,38.22,-85.76,0
d829684e-8d57-414a-9de4-8f8f29555a3e,57a21dde-0537-4e60-af85-f1cd667067fc,10/18/18 6:25,10/18/18 6:30,38.25,-85.74,38.25,-85.75,0.68
5820462b-f880-4257-a87c-0fcf0d5e258b,d309c734-08cb-46f4-9add-91a22575f94f,10/18/18 6:39,10/18/18 6:46,38.24,-85.72,38.23,-85.71,1.06
8d9e91e6-080f-4bcc-82fd-d3dd3c13f727,2c10fc96-4186-47c6-b403-454717205757,10/18/18 7:01,10/18/18 7:03,38.26,-85.75,38.26,-85.75,0
9f48727f-d9e4-4251-bdcf-39589aba6e9d,8e652ace-7614-496c-bd32-fb95d5c8e3f7,10/18/18 7:15,10/18/18 7:23,38.25,-85.75,38.25,-85.73,1.12
63afaf0a-3fe7-45dc-a4ea-bf2d793e60f0,7719dc02-5e46-4a8d-9b35-700f4da00b11,10/18/18 7:19,10/18/18 7:23,38.25,-85.76,38.25,-85.76,0.19
531de17b-ba7c-4191-a9b5-e77f394e6e2f,d309c734-08cb-46f4-9add-91a22575f94f,10/18/18 7:29,10/18/18 8:02,38.23,-85.70,38.23,-85.70,3.79
04a3be6b-5ab5-4013-8d00-634ebbcb4588,623de3f7-ea5f-4e99-ba8c-57ef2f7f093c,10/18/18 7:37,10/18/18 7:39,38.25,-85.76,38.25,-85.76,0.25
2a5b5824-7867-472b-9c51-e5652e880432,57a21dde-0537-4e60-af85-f1cd667067fc,10/18/18 7:38,10/18/18 7:41,38.25,-85.75,38.25,-85.74,0.37
583c88c6-f48c-416d-b4b4-7e8da8aeb3db,6dc2fde6-987c-4870-9169-f4bd139b6f18,10/18/18 7:38,10/18/18 7:49,38.25,-85.73,38.26,-85.75,1.74
6eb1de40-23ab-40ac-a917-9ebf73fa103a,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/18/18 7:39,10/18/18 7:42,38.26,-85.75,38.25,-85.75,0.25
d659c034-10b4-4355-ab0d-58f6672f7657,b0d0ea58-f0be-47bd-8434-f4231dde8902,10/18/18 7:41,10/18/18 7:47,38.26,-85.75,38.26,-85.76,0.69
bc39307f-d5a5-4ae4-a291-ac723ba25979,57a21dde-0537-4e60-af85-f1cd667067fc,10/18/18 7:42,10/18/18 7:43,38.25,-85.74,38.25,-85.74,0.06
7d3d0125-86da-4c29-97f7-2a954c291ad4,5f4ecb2d-0880-4bf1-854c-91183d63f300,10/18/18 7:44,10/18/18 7:51,38.26,-85.75,38.25,-85.75,0.62
bfd2fbf3-fdce-48f2-be68-2667fa6f8f30,d1858fd8-4c25-4954-8f48-abc1d9b86c1e,10/18/18 7:48,10/18/18 7:58,38.25,-85.76,38.26,-85.76,0.87
08396feb-b926-4f39-bdd2-375c4a51aafd,c757be0c-9964-40cd-8dac-d7e242ed837f,10/18/18 7:55,10/18/18 7:59,38.25,-85.76,38.25,-85.76,0.19
87deac89-209f-4ca4-8947-57340a5ea255,de327ecb-7383-4661-9cca-18e1af8ee04c,10/18/18 8:04,10/18/18 8:07,38.22,-85.76,38.22,-85.76,0.31
1941c3eb-2b6c-4244-97be-73c40cc51bf0,db8f66c6-f8d2-4e6b-ae8d-461adb7a4179,10/18/18 8:19,10/18/18 8:23,38.26,-85.75,38.26,-85.75,0.12
da9b7ad9-3a4b-4c67-bad5-fe2ae01a9d7e,52684342-f03f-4ab7-bedd-0406e72b4c40,10/18/18 8:26,10/18/18 8:32,38.25,-85.76,38.25,-85.76,0.56
355e71ae-7563-4e54-83a9-50c6865e6fb4,a7b69963-8b9e-40ff-925d-288dc49df26e,10/18/18 8:42,10/18/18 8:48,38.25,-85.76,38.25,-85.76,0.5
27617414-8a2c-4ed9-9ab1-bb8dfec616a0,ec0fc048-c20e-4f64-9cd9-bfd0c251800e,10/18/18 8:45,10/18/18 8:52,38.26,-85.75,38.25,-85.76,0.75
8348dd65-baf2-4f76-9572-19a45905e085,2c3f8541-439d-447d-9121-bde057b0802b,10/18/18 8:46,10/18/18 8:49,38.26,-85.76,38.25,-85.76,0.12
041e49c2-903b-4a64-a330-b83e0410a420,7217702c-39bb-42fd-b6d3-d52a50cb52fb,10/18/18 8:54,10/18/18 8:56,38.25,-85.75,38.25,-85.75,0
22cefa40-5b13-4fa7-bb90-1c4598b74ea7,4c071596-863b-48e9-acef-4135fdbd0ad1,10/18/18 9:11,10/18/18 9:40,38.22,-85.76,38.23,-85.76,2.92
8fa8cedb-70b1-4493-ae67-c96244d5830e,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/18/18 9:19,10/18/18 9:20,38.25,-85.76,38.25,-85.76,0
331e153b-791c-4cfa-97a8-3f1a4be1e3f2,7217702c-39bb-42fd-b6d3-d52a50cb52fb,10/18/18 9:20,10/18/18 9:30,38.26,-85.76,38.24,-85.75,1.43
ae529c16-62c6-45d5-b927-31076295f2cc,d1858fd8-4c25-4954-8f48-abc1d9b86c1e,10/18/18 9:23,10/18/18 9:31,38.26,-85.76,38.25,-85.74,0.87
01cfec1a-b9fd-4683-bb14-5b60808ef9e3,bdf885cd-0ab8-4eaa-8a25-10ec8f833a86,10/18/18 9:24,10/18/18 12:24,38.25,-85.76,38.25,-85.78,2.98
be8da744-d868-43d8-9cb1-9aeb40c45d6e,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/18/18 9:25,10/18/18 9:29,38.25,-85.76,38.25,-85.76,0.31
50f0f015-79da-479f-af25-d0a030298cd0,69898951-b04b-41f8-8a3c-e2a12fbaeace,10/18/18 9:27,10/18/18 9:39,38.23,-85.71,38.25,-85.73,1.74
3987e8df-d98b-46ae-a203-1897cdc77162,7719dc02-5e46-4a8d-9b35-700f4da00b11,10/18/18 9:36,10/18/18 9:43,38.25,-85.76,38.26,-85.76,0.56
8c1c77c3-a135-4795-949b-ec59b3326824,e9aeab97-d13b-46a0-9810-4e023f6b7715,10/18/18 9:39,10/18/18 10:19,38.25,-85.74,38.24,-85.72,2.05
99501112-0edc-4b07-8582-8b9504fe8667,6584b027-90ad-43a3-a680-1b5c4bef1753,10/18/18 9:48,10/18/18 9:53,38.22,-85.76,38.21,-85.76,0.43
0015f754-2adb-406b-826d-aa8f71de2c14,429a4b00-a9e6-4129-9689-2d9a9e5dda85,10/18/18 9:49,10/18/18 9:53,38.22,-85.76,38.21,-85.76,0.43
f8733cc2-896a-40fd-99a1-9de162d9c0ae,7d6e0a65-0c10-4be4-9b7d-e9d848d610f5,10/18/18 9:50,10/18/18 9:52,38.23,-85.71,38.23,-85.71,0
31c7794d-7a84-4784-9a6b-03a12a29083b,db8f66c6-f8d2-4e6b-ae8d-461adb7a4179,10/18/18 9:51,10/18/18 9:56,38.26,-85.75,38.26,-85.76,0.31
35437055-7e85-4dc9-9e99-c19540911377,c797e5d7-a393-43e5-a818-1c53b04687da,10/18/18 9:56,10/18/18 10:01,38.25,-85.76,38.25,-85.76,0.67
01c540bc-3d9b-4638-b6e1-385efe3d8e98,6584b027-90ad-43a3-a680-1b5c4bef1753,10/18/18 9:57,10/18/18 10:03,38.21,-85.76,38.22,-85.76,0.43
ae111fc0-aead-4a40-903e-6bd1827de8cd,889c645c-9e51-4674-84ad-a411d1bede24,10/18/18 10:07,10/18/18 10:10,38.25,-85.76,38.26,-85.76,0.12
ea2e1fef-d36d-4aef-8567-eb6dde52be4b,773254a2-3fea-4834-a9c3-6e36dfd416d5,10/18/18 10:11,10/18/18 10:20,38.24,-85.73,38.23,-85.72,0.93
2b57a633-8fe2-4272-ae96-264127b419df,fae780f6-62fe-4b73-914d-fa7dadcc1e7a,10/18/18 10:15,10/18/18 10:19,38.22,-85.76,38.22,-85.76,0.31
60c983e7-b3c2-451e-91a5-3f0495532131,de327ecb-7383-4661-9cca-18e1af8ee04c,10/18/18 10:17,10/18/18 10:20,38.22,-85.76,38.22,-85.76,0.43
4a6a8433-b57a-4aa9-b9b0-66e04844c653,7d6e0a65-0c10-4be4-9b7d-e9d848d610f5,10/18/18 10:19,10/18/18 10:39,38.23,-85.71,38.22,-85.71,3.67
6eb15955-7fd6-42c1-b33d-0b51c4561eb7,31f92312-5b31-4d2d-83bf-4cc382c9ecd9,10/18/18 10:21,10/18/18 10:21,38.25,-85.76,38.25,-85.76,0
c8d1c0b3-bc69-4786-be77-dc1d5d49f360,9f6c6840-e7c5-4849-9d58-32126ae84446,10/18/18 10:22,10/18/18 10:23,38.25,-85.76,38.25,-85.76,0
0ef2f349-7d5e-4185-97d6-95dbecdf32dc,c757be0c-9964-40cd-8dac-d7e242ed837f,10/18/18 10:23,10/18/18 10:23,38.25,-85.76,38.25,-85.76,0
bb42c0a5-3ab3-4ced-9976-387887216c02,c797e5d7-a393-43e5-a818-1c53b04687da,10/18/18 10:27,10/18/18 10:37,38.25,-85.76,38.25,-85.75,1.25
e25203f2-e593-4b54-8291-e8b57852eb52,8b8889fa-b8f4-40f5-a32a-b824316b3700,10/18/18 10:31,10/18/18 10:34,38.25,-85.76,38.26,-85.76,0.19
fd491a34-35e9-4cbf-859c-775b133dd5f3,d309c734-08cb-46f4-9add-91a22575f94f,10/18/18 10:34,10/18/18 10:44,38.23,-85.70,38.23,-85.70,0.43
c8890a00-e40c-4372-88c7-3e285527020f,429a4b00-a9e6-4129-9689-2d9a9e5dda85,10/18/18 10:42,10/18/18 10:47,38.21,-85.76,38.22,-85.76,0.62
c33a3c74-ddea-4d3f-ae89-33e309e99fcc,fae780f6-62fe-4b73-914d-fa7dadcc1e7a,10/18/18 10:47,10/18/18 10:52,38.21,-85.76,38.22,-85.76,0.5
1e531ce8-70b6-4cff-be80-7aa5ff03563f,1066568f-01e1-4a03-a992-f917fdcb9d1c,10/18/18 10:51,10/18/18 10:58,38.25,-85.76,38.25,-85.76,0.5
dd55f39c-e03b-411a-8d40-14498805fc3c,6584b027-90ad-43a3-a680-1b5c4bef1753,10/18/18 10:52,10/18/18 10:59,38.22,-85.76,38.22,-85.75,0.56
e840d0e3-8aec-487a-843a-f0b41812b745,03a0c6fc-b3c5-4454-a17d-cba79cd5deb5,10/18/18 10:54,10/18/18 10:59,38.22,-85.76,38.21,-85.76,0.5
a2379df1-1a61-452e-993e-53968466f566,2c3f8541-439d-447d-9121-bde057b0802b,10/18/18 10:58,10/18/18 11:08,38.26,-85.76,38.26,-85.76,0.37
27f756a5-33e1-4c4d-9ef4-ad8bba97445a,ee50a7f3-c692-4a8c-871d-d8c1324abaa1,10/18/18 10:59,10/18/18 11:06,38.22,-85.76,38.22,-85.77,1.04
7cae81ad-3643-411a-8c54-82080a1f7713,31f92312-5b31-4d2d-83bf-4cc382c9ecd9,10/18/18 11:03,10/18/18 11:06,38.25,-85.76,38.25,-85.76,0.19
f4b8e9e8-e853-4e23-95d2-33e607142ce4,0558dae3-7185-4d6e-8cf7-1993aa08ee23,10/18/18 11:16,10/18/18 11:33,38.26,-85.75,38.26,-85.75,1.37
bc075508-d7cd-44be-a590-fe589d4c9dcb,02d24631-ad55-43f4-a494-b3624c2800e4,10/18/18 11:16,10/18/18 11:33,38.26,-85.75,38.26,-85.75,1.68
e032373d-0f3e-4879-a720-c5309fd0da94,84fa754c-6998-4f9b-9838-e0ccca8b0224,10/18/18 11:16,10/18/18 11:27,38.26,-85.75,38.26,-85.75,0.19
5c50209d-4003-44c2-b65d-a4bbdbe2ee4a,3a1d6948-7607-4731-b268-2a2615197ed4,10/18/18 11:16,10/18/18 11:28,38.26,-85.75,38.26,-85.75,0.25
c4d79276-8d83-445c-a518-9fb351ce96de,1fe846e9-d555-42c9-b55b-4fb1a1d95f62,10/18/18 11:16,10/18/18 11:27,38.26,-85.75,38.26,-85.75,0.25
7bc6b0ab-c9b8-44e5-b321-e80f08dff7aa,6e940383-6347-4169-be10-153f2ee375fb,10/18/18 11:16,10/18/18 11:31,38.22,-85.76,38.25,-85.76,2.49
83e869ce-bcd5-4856-b0e4-efc2763baa80,9ee7e4e9-a10d-4f94-8cdc-d29080e07b1c,10/18/18 11:18,10/18/18 11:21,38.24,-85.72,38.24,-85.72,0.25
e147699c-009d-4cb6-93c0-3cdebe809b0b,8e652ace-7614-496c-bd32-fb95d5c8e3f7,10/18/18 11:22,10/18/18 11:32,38.25,-85.73,38.25,-85.76,1.55
053e57da-bc8c-4241-8f05-65f69e028f7e,de327ecb-7383-4661-9cca-18e1af8ee04c,10/18/18 11:22,10/18/18 11:26,38.22,-85.76,38.22,-85.76,0.19
a7bf2096-fc36-486b-bbbc-b320c8f7d1e6,b88a48cd-fc04-4204-a1cf-b2e5c4ab003c,10/18/18 11:24,10/18/18 11:29,38.25,-85.70,38.25,-85.69,0.81
6d7c97bd-55de-41e8-8447-222001025e12,3ba1868e-9eb1-4457-bc90-fb088fcee03a,10/18/18 11:26,10/18/18 11:33,38.26,-85.75,38.26,-85.75,0.75
c26c6a10-bd82-479a-87bd-414ef594bb7a,7d6e0a65-0c10-4be4-9b7d-e9d848d610f5,10/18/18 11:27,10/18/18 11:32,38.22,-85.70,38.22,-85.70,0.25
e33b5641-53ee-4aa6-84e5-2a0324e70d59,1066568f-01e1-4a03-a992-f917fdcb9d1c,10/18/18 11:28,10/18/18 11:33,38.25,-85.76,38.25,-85.76,0.19
201b7899-935e-4199-b435-3602344c2a16,2c10fc96-4186-47c6-b403-454717205757,10/18/18 11:29,10/18/18 11:33,38.26,-85.75,38.26,-85.75,0.33
3c593988-1d3a-41c3-abf8-e80a47a5a283,a7b69963-8b9e-40ff-925d-288dc49df26e,10/18/18 11:30,10/18/18 12:25,38.25,-85.76,38.20,-85.74,6.28
42bfa6ac-c677-4e09-99ff-8a8725f4ae37,bf5ce7d3-d9b9-4c1d-b7df-4daddf8892ce,10/18/18 11:30,10/18/18 11:37,38.22,-85.76,38.23,-85.76,0.87
b1dfb9b9-e619-4aa5-b160-5fb69d99d982,80b20c8f-e071-4291-9230-cc64ac7925cf,10/18/18 11:31,10/18/18 11:37,38.22,-85.76,38.23,-85.76,0.81
ed1f9928-baec-4b6d-8510-166201b32ab4,de327ecb-7383-4661-9cca-18e1af8ee04c,10/18/18 11:31,10/18/18 11:34,38.22,-85.76,38.22,-85.76,0.25
c0f6f854-32da-4832-a405-199c0e85b044,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/18/18 11:34,10/18/18 11:39,38.25,-85.75,38.25,-85.76,0.68
44a6addf-55b7-42af-87a6-6da6ac7dbea1,8e652ace-7614-496c-bd32-fb95d5c8e3f7,10/18/18 11:34,10/18/18 12:09,38.26,-85.76,38.25,-85.75,0.56
4e73b94d-96eb-4157-9143-7922be5c3e3e,3a1d6948-7607-4731-b268-2a2615197ed4,10/18/18 11:35,10/18/18 12:25,38.26,-85.75,38.20,-85.74,7.08
fddd37d4-396a-42c8-808f-da003d92f30e,00d8360a-1a08-4a33-9d66-e2b1cce8659a,10/18/18 11:35,10/18/18 11:37,38.22,-85.76,38.22,-85.76,0
b7865317-af75-4d1c-bd08-17e4fedf464a,2c3f8541-439d-447d-9121-bde057b0802b,10/18/18 11:36,10/18/18 12:25,38.26,-85.76,38.20,-85.74,6.09
d4098460-cb79-4704-a829-9b57d74a63e0,5f4ecb2d-0880-4bf1-854c-91183d63f300,10/18/18 11:38,10/18/18 11:40,38.25,-85.76,38.25,-85.76,0.06
f3e95dd0-fdb9-4e74-8c3b-e1e7249eceda,c0c70f79-951c-4a38-b85a-92623265bc7b,10/18/18 11:40,10/18/18 11:59,38.25,-85.69,38.23,-85.74,3.85
92bb90d3-1723-4839-9351-42a778743e7c,7719dc02-5e46-4a8d-9b35-700f4da00b11,10/18/18 11:40,10/18/18 12:05,38.26,-85.76,38.25,-85.70,3.54
0811e6bd-d8af-4260-b8b7-7f100d37a02a,45a4d07e-6a78-4339-8d4f-8b4943148494,10/18/18 11:40,10/18/18 11:52,38.25,-85.76,38.25,-85.76,0.5
98a2003d-df76-4a3f-843a-725d72ea0ebf,db8f66c6-f8d2-4e6b-ae8d-461adb7a4179,10/18/18 11:42,10/18/18 12:27,38.26,-85.76,38.20,-85.74,5.97
ad96693b-6381-4a6f-9d7c-7bc79bf48b05,49c1b348-b2a6-4546-8f21-862529edde43,10/18/18 11:44,10/18/18 11:55,38.25,-85.74,38.25,-85.76,1.12
24f9a673-3190-4890-b81d-cf085a799d82,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/18/18 11:46,10/18/18 11:54,38.25,-85.76,38.25,-85.76,0.75
9427a142-8196-4054-b1b0-b5eae576ea14,a24e5657-6892-4842-92f0-c053b27dc659,10/18/18 11:49,10/18/18 12:00,38.25,-85.74,38.26,-85.73,1.3
9dc98d54-d541-4d26-ae30-8f393cde01e8,26d99973-d87f-414c-8fe9-9e4a6c76cf45,10/18/18 11:49,10/18/18 12:02,38.25,-85.74,38.26,-85.73,1.68
ad7da6df-3656-4b3c-94df-492f19b255a2,ee50a7f3-c692-4a8c-871d-d8c1324abaa1,10/18/18 11:51,10/18/18 11:55,38.22,-85.77,38.22,-85.76,0.71
99446c5c-be6c-4910-8536-37b26e8ed387,3efc45f4-c8f6-44e1-98b1-f0eb851ab4c9,10/18/18 11:54,10/18/18 12:01,38.25,-85.76,38.25,-85.76,0.62
de40ff5e-63c9-49d3-b7f2-2a3893e6f03a,1d176a98-8dc5-4270-9757-a65f88a2f841,10/18/18 11:59,10/18/18 12:22,38.24,-85.72,38.24,-85.72,0.68
ea88ac55-a129-442a-9190-4bd3bdd459ae,317b92b3-d5e3-40f9-b601-30f3a88b78c7,10/18/18 12:00,10/18/18 12:02,38.22,-85.69,38.22,-85.69,0
f5e9edce-5ce4-4d8d-9d17-67eb94772589,6dc2fde6-987c-4870-9169-f4bd139b6f18,10/18/18 12:00,10/18/18 12:02,38.26,-85.76,38.26,-85.76,0
34c8bce3-d04f-4899-a003-82a88585cfd0,03a0c6fc-b3c5-4454-a17d-cba79cd5deb5,10/18/18 12:01,10/18/18 12:01,38.21,-85.76,38.21,-85.76,0
bbb491f6-054f-42f1-905a-5dba8f2808f9,03a0c6fc-b3c5-4454-a17d-cba79cd5deb5,10/18/18 12:01,10/18/18 12:02,38.21,-85.76,38.21,-85.76,0
1c0da4a2-64c6-4299-b170-ba8155446205,03a0c6fc-b3c5-4454-a17d-cba79cd5deb5,10/18/18 12:02,10/18/18 12:02,38.21,-85.76,38.21,-85.76,0
6c4d1dae-88a0-456b-a436-66d0d78a179b,03a0c6fc-b3c5-4454-a17d-cba79cd5deb5,10/18/18 12:02,10/18/18 12:04,38.21,-85.76,38.22,-85.76,0.25
4958313d-a405-470b-8ab2-a12c431b8aae,317b92b3-d5e3-40f9-b601-30f3a88b78c7,10/18/18 12:02,10/18/18 12:04,38.22,-85.69,38.22,-85.69,0
0fc76030-4aad-40cd-9bda-1bfebce6d5d4,fbd991e2-6788-4b83-b228-05593192dc12,10/18/18 12:03,10/18/18 12:09,38.22,-85.69,38.22,-85.69,0.12
c71b4e90-8635-43a5-aa39-33b9a84d9511,889c645c-9e51-4674-84ad-a411d1bede24,10/18/18 12:04,10/18/18 12:12,38.26,-85.76,38.26,-85.76,0.12
f29d78ad-8948-4f62-82b9-83eb3b2edf9b,c797e5d7-a393-43e5-a818-1c53b04687da,10/18/18 12:06,10/18/18 12:10,38.25,-85.75,38.25,-85.75,0.2
f246d8e2-a669-4abb-84b8-bd1a47c755ee,fae780f6-62fe-4b73-914d-fa7dadcc1e7a,10/18/18 12:06,10/18/18 12:14,38.22,-85.76,38.22,-85.77,0.75
507a0731-13d5-4639-98eb-ac7594f99481,03a0c6fc-b3c5-4454-a17d-cba79cd5deb5,10/18/18 12:08,10/18/18 12:25,38.22,-85.76,38.21,-85.75,0.87
e6ab621b-29bc-4728-9bcd-e8f4aceb4321,bf5ce7d3-d9b9-4c1d-b7df-4daddf8892ce,10/18/18 12:10,10/18/18 12:15,38.23,-85.76,38.23,-85.76,0.43
bfe8081a-b153-4763-b4cc-b036e481d207,fbd991e2-6788-4b83-b228-05593192dc12,10/18/18 12:10,10/18/18 12:11,38.22,-85.69,38.22,-85.69,0
09791421-6dbe-4732-a6e4-ff7c5024148a,80b20c8f-e071-4291-9230-cc64ac7925cf,10/18/18 12:10,10/18/18 12:16,38.23,-85.76,38.23,-85.76,0.68
46ac13e2-7731-499a-b117-61d4caa6ffe1,d1858fd8-4c25-4954-8f48-abc1d9b86c1e,10/18/18 12:14,10/18/18 12:17,38.25,-85.74,38.25,-85.74,0.25
b79bfde9-0b93-4bdf-8a05-2c961e29c598,52141050-912b-42fb-84e9-60b910d83a36,10/18/18 12:16,10/18/18 12:33,38.23,-85.69,38.22,-85.70,1.68
c3533e9b-43df-4619-a9fe-babcdfe76cd7,6dc2fde6-987c-4870-9169-f4bd139b6f18,10/18/18 12:22,10/18/18 12:29,38.26,-85.76,38.26,-85.75,0.5
01b2903a-2007-46cf-8ee1-a8cfe2de9dfc,84fa754c-6998-4f9b-9838-e0ccca8b0224,10/18/18 12:22,10/18/18 12:27,38.26,-85.75,38.25,-85.74,0.56
5be953ba-cea0-4583-82b3-538707240ce6,a24c2faa-6e3c-464f-b5ab-64da1e7d24e2,10/18/18 12:23,10/18/18 12:26,38.25,-85.76,38.25,-85.76,0.19
661b7053-ef46-4f80-b3fe-406eaec99389,0558dae3-7185-4d6e-8cf7-1993aa08ee23,10/18/18 12:25,10/18/18 12:34,38.26,-85.75,38.26,-85.75,0.62
64c60b9b-9cb0-491f-9080-03eece526004,3ba1868e-9eb1-4457-bc90-fb088fcee03a,10/18/18 12:26,10/18/18 12:33,38.26,-85.75,38.26,-85.75,0.62
17281b01-14fb-4a83-9fe4-38cd9d5d9c19,e36c96a1-8f71-4f47-96cc-b6c9a62e89fa,10/18/18 12:28,10/18/18 12:31,38.22,-85.76,38.22,-85.76,0.34
decc832a-1947-4176-b22b-95ca7f5047e0,82ea42b9-af92-4a2d-95d3-9e45cef36722,10/18/18 12:30,10/18/18 12:38,38.26,-85.75,38.26,-85.76,0.62
e1d92602-1e83-40b7-adfe-e4685ba23ee3,bdf885cd-0ab8-4eaa-8a25-10ec8f833a86,10/18/18 12:30,10/18/18 13:45,38.25,-85.78,38.22,-85.76,8.51
93bda1b1-5e11-40c2-8363-5b7e98cd2a0d,9ee7e4e9-a10d-4f94-8cdc-d29080e07b1c,10/18/18 12:30,10/18/18 12:45,38.24,-85.72,38.25,-85.73,0.75
17dae3a0-15ce-48ba-9a65-e8d683f84c1e,623de3f7-ea5f-4e99-ba8c-57ef2f7f093c,10/18/18 12:32,10/18/18 12:33,38.25,-85.76,38.25,-85.76,0
1ddadcf7-11a5-4399-89e0-9ba81c228d31,4c4ae433-d1a4-43e5-802b-c96adea54da9,10/18/18 12:33,10/18/18 12:38,38.25,-85.76,38.25,-85.76,0.19
1509503e-6c32-41cd-a93a-fa9798dc4417,3a1d6948-7607-4731-b268-2a2615197ed4,10/18/18 12:36,10/18/18 12:44,38.20,-85.74,38.20,-85.74,0.56
02c80ddb-41d5-4f63-8361-836a50a5ff42,14c93992-8f34-4e37-8c99-71f6702e2917,10/18/18 12:37,10/18/18 12:53,38.26,-85.76,38.27,-85.74,2.73
f1418bfb-4e52-4417-8643-a1f832a0051d,bee7d4f3-de5e-42c6-beb6-6452e2492c1b,10/18/18 12:37,10/18/18 12:40,38.25,-85.76,38.25,-85.76,0.19
440e45cd-e18a-4369-b622-d656a3c8050c,317b92b3-d5e3-40f9-b601-30f3a88b78c7,10/18/18 12:38,10/18/18 12:40,38.22,-85.69,38.22,-85.69,0
33ac3c3f-7e97-4e74-954e-77ce0858938b,a24c2faa-6e3c-464f-b5ab-64da1e7d24e2,10/18/18 12:40,10/18/18 12:46,38.25,-85.76,38.25,-85.76,0.19
639dfd0c-1374-406d-9d43-5a814da82007,7b868076-3b47-4f8f-967e-08de0a9d4a48,10/18/18 12:40,10/18/18 12:53,38.26,-85.75,38.25,-85.76,1.37
b2a76956-14cc-45b2-8ea1-1fe0245da3c8,3ba1868e-9eb1-4457-bc90-fb088fcee03a,10/18/18 12:40,10/18/18 12:53,38.26,-85.75,38.25,-85.76,1.37
0d7a792d-7f03-4980-a058-d17e9f84ba92,02d24631-ad55-43f4-a494-b3624c2800e4,10/18/18 12:40,10/18/18 13:27,38.26,-85.75,38.25,-85.75,2.05
c0cd01a7-84da-4252-8691-9356ad6861a0,0928a08f-a850-4a4e-a0b7-779119e9082d,10/18/18 12:41,10/18/18 13:27,38.26,-85.75,38.25,-85.75,1.99
84a4a4aa-e883-4263-a1cc-3d032c043111,3efc45f4-c8f6-44e1-98b1-f0eb851ab4c9,10/18/18 12:41,10/18/18 12:43,38.25,-85.76,38.25,-85.76,0
12af717d-54d1-4178-b874-734ff5c735a6,de327ecb-7383-4661-9cca-18e1af8ee04c,10/18/18 12:41,10/18/18 12:44,38.22,-85.76,38.22,-85.76,0.19
